iter1 iter2 iter3 iter4 iter5 iter6 iter7
-16.563147019151074 -21.70318715048797 -18.442876568772316 -18.076528375433895 -17.37969978129398 -13.85949054559983 -14.197350266423342
-1.0910307957943095 -1.5817275860609148 -4.937969813517108 -2.0527335050251247 4.273151984080715 -2.181938800906769 -3.5848157846865663
1.9908247885702952 3.8355751472905935 2.944098793071001 -0.18868617578543256 5.85119112707808 -0.339512288117092 -0.1345668541277293
0.24797794246662647 0.5753820817969535 0.4440254858137255 -0.08917297665264445 0.7284803566364796 -0.0738774076522366 -0.0771620764719583
-0.10207384491720009 0.489639611474628 0.6667121297392437 -0.06999181486669759 -0.963063155726967 0.20375798882834528 0.5187966456999253
-29.83631897972009 -29.479741027260967 -29.48471362937355 -30.63960371162082 -29.591210345824447 -32.15008040427464 -28.19834709315393
-0.4188358104452288 2.6129799954684865 0.7200818851846897 -0.5366680028254884 -0.8482986990614931 0.3205123901790604 0.7240383579827214
1.0107470126621436 0.3164328588347255 0.42686262525544605 1.0181417874103391 -0.29687983141889474 1.2271928065535687 0.943265602355402
-0.6538229762987096 -0.10153964285762351 -0.17534339414584973 -0.07820137683370568 -1.246473702549672 -0.05044195700859355 -0.21624367861908605
-1.1555500781036239 -0.10975805212317535 -0.0018156991667487854 -1.3892170356798117 -1.1786141088054414 -0.7701922617098607 -0.24996325301625233
-0.5319863458227659 -0.52486355232827 -0.48716379754039485 -0.4665712834442571 -0.4865537850158207 -0.4973447891188786 -0.509923996237826
0.1499320035232028 0.09437762896686355 0.1611612918248972 0.18007895310511898 0.12830728831088578 0.13878448988010367 0.1543151482531847
0.011296732555998723 0.08886044185573601 0.0424363296574784 0.05528991766869007 0.04202973240129385 0.01983853102884512 -0.011687689125169397
0.008107910372274693 -0.011453574736060502 -0.007507214954358869 0.012058880802099322 0.004446622767066352 -0.0009323818933707241 -0.0003257054757459894
-0.07368114735471976 -0.016542580815346056 -0.04540778875715819 -0.057104767628844325 -0.035021404171908035 -0.04377994319464947 -0.0349449888600452
-0.0010795430337480136 0.02795742969446022 0.008140044169396697 0.014837442831997113 0.03207503990099894 0.015265900523284909 0.01859087031217073
0.020773970854720797 0.02007623067058501 0.022456265927444825 0.007806442901782859 0.008237163258171115 0.017673210258409715 0.012495179467900507
-0.011756094786899332 -0.004265618316197212 -0.007637581627729652 -0.009594609412713248 -0.008945514682727577 -0.009945101393008958 -0.004369119604576948
-4.844862705618083e-05 0.0040191839869586285 0.003938498684697146 0.0033052980959670966 0.002841816894576739 0.0010810175910684876 0.0034639141371600934
0.011377990005024374 0.009360235364786591 0.012399392498120072 0.012228363279789507 0.013336318417589667 0.014124161209013376 0.012902845673737137
0.002765910001543248 -0.0012178064531896465 -0.004891946804931883 -0.0032388468980859573 -0.0036294181532018515 -0.0020650565833692435 -0.005360852380164591
-0.02765225959386375 -0.03215935599929985 -0.0293720818719376 -0.02877329783948486 -0.026926648687822772 -0.020050614786777346 -0.022068094321450425
0.008362728144408617 0.00623163816853677 0.010688692028902609 0.011015697753351717 0.009264488008409653 0.010362593823991535 0.008729378448955247
-0.0029818055983662243 -0.0014091528771005997 0.000387889583073484 0.001206620188290527 0.001278832814337069 0.00024765077356385834 0.001005921327430004
-0.001430068549974784 0.00013671709058916135 -0.0013770342773455832 -0.00040032463167140385 0.0010033068411852892 0.0008955142996166693 0.0010088548615790887
0.0029120010721057467 0.0008486210396704656 0.0008985350756799664 0.0018420463445618278 0.00044282063851287584 0.002545552612174799 0.001544019466374912
0.006538843237628654 -0.00485082370131708 0.0005719646940687976 0.004068719912787682 0.0046642631769905326 0.0014336300536369117 -0.0008180405208336617
0.0012546654115598635 0.006486730968794284 0.005712839731269637 0.002220582219007347 0.005858942809358406 0.004796989372609084 0.0046722753696411545
-0.0003999626362445519 -0.0007087106844860347 -0.0005687521214490849 -0.00014132330791449338 -0.0003201866527120607 -0.0005135390179126982 -0.0008933686580381505
-0.0006352568436387776 0.00015654178288249912 0.0013374110199597764 0.0013224349598075903 0.0016486835506041562 0.0004730289936354797 0.0009408679793240314
-0.25846798984680697 -0.24100755300127408 -0.33423440090063494 -0.37033691943858293 -0.34975512278016874 -0.3067901371413031 -0.28302672954543867
0.06777061028338771 0.1380688098414134 0.07554535320470962 0.039761912780233104 0.09258081996162393 0.08882363919560174 0.062099214068722514
0.03981942452133502 0.10587225604046875 0.0836724377312347 0.049276248576654025 0.06398782515177379 0.07089415809105923 0.09505505372491296
0.002847590489737095 0.03427687803739809 0.03109240840789933 0.0228247010244716 0.033043572976536734 0.024692578023085957 0.024693128298575763
-0.10570923594664916 -0.08822194185274276 -0.08966894509174345 -0.09180830081790305 -0.08260603437655241 -0.08172880813289589 -0.08036752754368987
-0.012214608409981863 -0.015364845105884069 -0.01272194094105093 -0.011772170713372004 -0.010219898295308753 -0.010285719309963769 -0.0078080136071043
0.021732181204888817 0.014509987393109049 0.01682238947315495 0.02100483227704065 0.01291277557389357 0.021324789691734174 0.010441344276669791
-0.005565086341269232 -0.006506545576370075 -0.006833903167349717 -0.0014640594722621064 6.007291968377574e-05 -0.005295280780045567 -0.0028550034734552364
0.006139581428398946 -0.001604397970548072 0.0028555698898396938 0.01070886654038108 0.012602439331477025 0.0043603355362001025 0.0021283772577803174
0.001848646576941948 0.003990892232126758 0.0023489039108910495 -0.0006177504499075173 -0.0008756513930687453 0.0006894575172741036 0.0026437269011398727
0.006291851816411044 0.004024848857756477 0.007733952287349582 0.007560020301776255 0.006868241214705284 0.008165669132155379 0.0037246509898508206
