X0             Y0             Theta          X              Y              
35.0000        95.0000        1.7275         34.2103        99.9972        
35.0000        95.0000        2.0418         32.4551        99.9974        
35.0000        95.0000        2.3561         30.0055        99.9975        
35.0000        95.0000        2.6706         30.0044        97.5441        
35.0000        95.0000        2.9850         30.0046        95.7886        
45.0000        15.0000        3.2979         40.0043        14.2126        
45.0000        15.0000        3.6124         40.0040        12.4568        
45.0000        15.0000        3.9270         40.0036        10.0039        
45.0000        15.0000        4.2413         42.4549        10.0037        
45.0000        15.0000        4.5555         44.2099        10.0038        
45.0000        15.0000        4.8698         45.7931        10.0040        
45.0000        15.0000        5.1841         47.5486        10.0041        
45.0000        15.0000        5.4984         50.0010        10.0046        
45.0000        15.0000        -0.4705        50.0015        12.4564        
45.0000        15.0000        -0.1562        50.0017        14.2125        
45.0000        15.0000        0.1582         50.0018        15.7977        
45.0000        15.0000        0.4725         50.0021        17.5565        
45.0000        15.0000        0.7868         50.0026        20.0164        
45.0000        15.0000        1.1003         47.5500        20.0138        
45.0000        15.0000        1.4138         45.7935        20.0131        
45.0000        15.0000        1.7273         44.2089        20.0126        
45.0000        15.0000        2.0408         42.4539        20.0120        
45.0000        15.0000        2.3543         40.0069        20.0121        
45.0000        15.0000        2.6689         40.0051        17.5544        
45.0000        15.0000        2.9834         40.0046        15.7969        
45.0000        25.0000        3.2967         40.0081        24.2196        
45.0000        25.0000        3.6115         40.0071        22.4644        
45.0000        25.0000        3.9263         40.0060        20.0128        
45.0000        25.0000        4.2410         42.4575        20.0122        
45.0000        25.0000        4.5556         44.2118        20.0126        
45.0000        25.0000        4.8703         45.7941        20.0132        
45.0000        25.0000        5.1850         47.5491        20.0138        
45.0000        25.0000        5.4996         50.0018        20.0163        
45.0000        25.0000        -0.4691        50.0031        22.4644        
45.0000        25.0000        -0.1546        50.0037        24.2201        
45.0000        25.0000        0.1598         50.0042        25.8067        
45.0000        25.0000        0.4743         50.0052        27.5696        
45.0000        25.0000        0.7888         50.0068        30.0406        
45.0000        25.0000        1.1015         47.5512        30.0306        
45.0000        25.0000        1.4141         45.7942        30.0283        
45.0000        25.0000        1.7268         44.2092        30.0265        
45.0000        25.0000        2.0395         42.4555        30.0248        
45.0000        25.0000        2.3522         40.0148        30.0248        
45.0000        25.0000        2.6671         40.0108        27.5629        
45.0000        25.0000        2.9819         40.0093        25.8040        
45.0000        35.0000        3.2947         40.0197        34.2316        
45.0000        35.0000        3.6102         40.0168        32.4771        
45.0000        35.0000        3.9258         40.0137        30.0258        
45.0000        35.0000        4.2411         42.4649        30.0248        
45.0000        35.0000        4.5564         44.2181        30.0266        
45.0000        35.0000        4.8718         45.7991        30.0284        
45.0000        35.0000        5.1871         47.5535        30.0308        
45.0000        35.0000        5.5024         50.0054        30.0394        
45.0000        35.0000        -0.4657        50.0091        32.4827        
45.0000        35.0000        -0.1506        50.0113        34.2397        
45.0000        35.0000        0.1646         50.0142        35.8327        
45.0000        35.0000        0.4797         50.0186        37.6107        
45.0000        35.0000        0.7948         50.0288        40.1242        
45.0000        35.0000        1.1054         47.5464        40.0710        
45.0000        35.0000        1.4161         45.7892        40.0600        
45.0000        35.0000        1.7267         44.2059        40.0526        
45.0000        35.0000        2.0373         42.4588        40.0460        
45.0000        35.0000        2.3480         40.0370        40.0455        
45.0000        35.0000        2.6635         40.0276        37.5765        
45.0000        35.0000        2.9791         40.0231        35.8159        
45.0000        45.0000        3.2930         40.0524        44.2452        
45.0000        45.0000        3.6096         40.0447        42.4953        
45.0000        45.0000        3.9262         40.0357        40.0473        
45.0000        45.0000        4.2435         42.4905        40.0461        
45.0000        45.0000        4.5608         44.2442        40.0528        
45.0000        45.0000        4.8781         45.8259        40.0603        
45.0000        45.0000        5.1953         47.5845        40.0712        
45.0000        45.0000        5.5126         50.0172        40.1143        
45.0000        45.0000        -0.4540        50.0436        42.5385        
45.0000        45.0000        -0.1375        50.0607        44.2997        
45.0000        45.0000        0.1790         50.0874        45.9206        
45.0000        45.0000        0.4955         50.1382        47.7773        
45.0000        45.0000        0.8121         50.2923        50.5817        
45.0000        45.0000        1.1183         47.4909        50.1236        
45.0000        45.0000        1.4245         45.7490        50.0831        
45.0000        45.0000        1.7307         44.1835        50.0621        
45.0000        45.0000        2.0369         42.4606        50.0472        
45.0000        45.0000        2.3432         40.0852        50.0449        
45.0000        45.0000        2.6598         40.0706        47.5778        
45.0000        45.0000        2.9764         40.0606        45.8236        
45.0000        55.0000        3.2995         40.0952        54.2189        
45.0000        55.0000        3.6154         40.0930        52.4835        
45.0000        55.0000        3.9314         40.0859        50.0445        
45.0000        55.0000        4.2587         42.5856        50.0482        
45.0000        55.0000        4.5861         44.3732        50.0647        
45.0000        55.0000        4.9134         46.0010        50.0877        
45.0000        55.0000        5.2408         47.8391        50.1363        
45.0000        55.0000        5.5681         50.2013        50.4688        
45.0000        55.0000        -0.4287        50.4026        52.5305        
45.0000        55.0000        -0.1424        50.4540        54.2182        
45.0000        55.0000        0.1440         50.4540        55.7908        
45.0000        55.0000        0.4303         50.4022        57.4798        
45.0000        55.0000        0.7167         50.2001        59.5303        
45.0000        55.0000        1.0437         47.8310        59.8640        
45.0000        55.0000        1.3707         45.9963        59.9123        
45.0000        55.0000        1.6977         44.3703        59.9357        
45.0000        55.0000        2.0247         42.5842        59.9516        
45.0000        55.0000        2.3517         40.0873        59.9571        
45.0000        55.0000        2.6676         40.0929        57.5171        
45.0000        55.0000        2.9836         40.0951        55.7816        
45.0000        65.0000        3.3068         40.0606        64.1764        
45.0000        65.0000        3.6234         40.0705        62.4221        
45.0000        65.0000        3.9401         40.0851        59.9552        
45.0000        65.0000        4.2464         42.4612        59.9526        
45.0000        65.0000        4.5527         44.1845        59.9379        
45.0000        65.0000        4.8590         45.7504        59.9168        
45.0000        65.0000        5.1653         47.4934        59.8759        
45.0000        65.0000        5.4716         50.2920        59.4228        
45.0000        65.0000        -0.4951        50.1380        62.2256        
45.0000        65.0000        -0.1786        50.0873        64.0817        
45.0000        65.0000        0.1379         50.0607        65.7024        
45.0000        65.0000        0.4544         50.0436        67.4639        
45.0000        65.0000        0.7709         50.0241        69.8810        
45.0000        65.0000        1.0882         47.5825        69.9287        
45.0000        65.0000        1.4054         45.8247        69.9396        
45.0000        65.0000        1.7226         44.2434        69.9471        
45.0000        65.0000        2.0398         42.4900        69.9538        
45.0000        65.0000        2.3570         40.0405        69.9557        
45.0000        65.0000        2.6736         40.0447        67.5047        
45.0000        65.0000        2.9902         40.0524        65.7548        
45.0000        75.0000        3.3041         40.0231        74.1841        
45.0000        75.0000        3.6197         40.0275        72.4234        
45.0000        75.0000        3.9353         40.0356        69.9533        
45.0000        75.0000        4.2459         42.4589        69.9540        
45.0000        75.0000        4.5565         44.2059        69.9474        
45.0000        75.0000        4.8671         45.7892        69.9399        
45.0000        75.0000        5.1777         47.5461        69.9292        
45.0000        75.0000        5.4883         50.0287        69.8753        
45.0000        75.0000        -0.4797        50.0186        72.3890        
45.0000        75.0000        -0.1646        50.0142        74.1672        
45.0000        75.0000        0.1505         50.0113        75.7602        
45.0000        75.0000        0.4657         50.0091        77.5173        
45.0000        75.0000        0.7808         50.0065        79.9598        
45.0000        75.0000        1.0961         47.5535        79.9691        
45.0000        75.0000        1.4114         45.7992        79.9716        
45.0000        75.0000        1.7267         44.2182        79.9734        
45.0000        75.0000        2.0420         42.4652        79.9751        
45.0000        75.0000        2.3573         40.0140        79.9748        
45.0000        75.0000        2.6729         40.0168        77.5230        
45.0000        75.0000        2.9885         40.0197        75.7685        
45.0000        85.0000        3.3013         40.0093        84.1960        
45.0000        85.0000        3.6161         40.0108        82.4371        
45.0000        85.0000        3.9309         40.0135        79.9739        
45.0000        85.0000        4.2436         42.4555        79.9752        
45.0000        85.0000        4.5563         44.2092        79.9735        
45.0000        85.0000        4.8690         45.7941        79.9717        
45.0000        85.0000        5.1817         47.5512        79.9694        
45.0000        85.0000        5.4944         50.0052        79.9608        
45.0000        85.0000        -0.4743        50.0051        82.4303        
45.0000        85.0000        -0.1599        50.0042        84.1931        
45.0000        85.0000        0.1546         50.0035        85.7797        
45.0000        85.0000        0.4690         50.0031        87.5354        
45.0000        85.0000        0.7835         50.0025        89.9835        
45.0000        85.0000        1.0982         47.5493        89.9861        
45.0000        85.0000        1.4128         45.7943        89.9867        
45.0000        85.0000        1.7275         44.2119        89.9872        
45.0000        85.0000        2.0422         42.4575        89.9878        
45.0000        85.0000        2.3569         40.0074        89.9877        
45.0000        85.0000        2.6717         40.0071        87.5356        
45.0000        85.0000        2.9865         40.0081        85.7804        
45.0000        95.0000        3.2998         40.0046        94.2031        
45.0000        95.0000        3.6143         40.0050        92.4457        
45.0000        95.0000        3.9288         40.0060        89.9876        
45.0000        95.0000        4.2423         42.4538        89.9880        
45.0000        95.0000        4.5559         44.2089        89.9874        
45.0000        95.0000        4.8694         45.7935        89.9869        
45.0000        95.0000        5.1829         47.5500        89.9862        
45.0000        95.0000        5.4964         50.0022        89.9838        
45.0000        95.0000        -0.4725        50.0021        92.4436        
45.0000        95.0000        -0.1581        50.0018        94.2023        
45.0000        95.0000        0.1562         50.0017        95.7875        
45.0000        95.0000        0.4705         50.0014        97.5437        
45.0000        95.0000        0.7848         50.0013        99.9952        
45.0000        95.0000        1.0991         47.5485        99.9959        
45.0000        95.0000        1.4134         45.7931        99.9960        
45.0000        95.0000        1.7276         44.2099        99.9962        
45.0000        95.0000        2.0419         42.4550        99.9963        
45.0000        95.0000        2.3562         40.0040        99.9962        
45.0000        95.0000        2.6707         40.0039        97.5433        
45.0000        95.0000        2.9853         40.0043        95.7875        
55.0000        15.0000        3.2977         50.0017        14.2133        
55.0000        15.0000        3.6122         50.0016        12.4573        
55.0000        15.0000        3.9266         50.0015        10.0049        
55.0000        15.0000        4.2409         52.4533        10.0044        
55.0000        15.0000        4.5552         54.2084        10.0043        
55.0000        15.0000        4.8695         55.7916        10.0043        
55.0000        15.0000        5.1838         57.5467        10.0044        
55.0000        15.0000        5.4981         59.9978        10.0047        
55.0000        15.0000        -0.4706        59.9983        12.4573        
55.0000        15.0000        -0.1561        59.9983        14.2133        
55.0000        15.0000        0.1584         59.9980        15.7982        
55.0000        15.0000        0.4728         59.9978        17.5565        
55.0000        15.0000        0.7873         59.9974        20.0164        
55.0000        15.0000        1.1007         57.5480        20.0148        
55.0000        15.0000        1.4141         55.7923        20.0147        
55.0000        15.0000        1.7275         54.2077        20.0147        
55.0000        15.0000        2.0409         52.4521        20.0148        
55.0000        15.0000        2.3543         50.0027        20.0165        
55.0000        15.0000        2.6688         50.0022        17.5566        
55.0000        15.0000        2.9832         50.0020        15.7982        
55.0000        25.0000        3.2960         50.0038        24.2226        
55.0000        25.0000        3.6108         50.0032        22.4668        
55.0000        25.0000        3.9256         50.0027        20.0165        
55.0000        25.0000        4.2403         52.4548        20.0149        
55.0000        25.0000        4.5550         54.2091        20.0149        
55.0000        25.0000        4.8698         55.7910        20.0149        
55.0000        25.0000        5.1845         57.5453        20.0148        
55.0000        25.0000        5.4992         59.9971        20.0163        
55.0000        25.0000        -0.4692        59.9968        22.4670        
55.0000        25.0000        -0.1543        59.9962        24.2227        
55.0000        25.0000        0.1605         59.9957        25.8088        
55.0000        25.0000        0.4753         59.9948        27.5708        
55.0000        25.0000        0.7902         59.9920        30.0396        
55.0000        25.0000        1.1024         57.5471        30.0346        
55.0000        25.0000        1.4147         55.7924        30.0346        
55.0000        25.0000        1.7269         54.2074        30.0346        
55.0000        25.0000        2.0392         52.4527        30.0347        
55.0000        25.0000        2.3515         50.0069        30.0407        
55.0000        25.0000        2.6663         50.0053        27.5705        
55.0000        25.0000        2.9811         50.0044        25.8086        
55.0000        35.0000        3.2905         50.0116        34.2517        
55.0000        35.0000        3.6071         50.0092        32.4931        
55.0000        35.0000        3.9237         50.0073        30.0404        
55.0000        35.0000        4.2392         52.4576        30.0347        
55.0000        35.0000        4.5546         54.2102        30.0347        
55.0000        35.0000        4.8701         55.7898        30.0347        
55.0000        35.0000        5.1856         57.5424        30.0347        
55.0000        35.0000        5.5011         59.9917        30.0394        
55.0000        35.0000        -0.4655        59.9908        32.4931        
55.0000        35.0000        -0.1489        59.9884        34.2516        
55.0000        35.0000        0.1677         59.9857        35.8439        
55.0000        35.0000        0.4843         59.9812        37.6203        
55.0000        35.0000        0.8008         59.9711        40.1268        
55.0000        35.0000        1.1088         57.5379        40.0969        
55.0000        35.0000        1.4168         55.7912        40.0967        
55.0000        35.0000        1.7248         54.2091        40.0966        
55.0000        35.0000        2.0327         52.4624        40.0969        
55.0000        35.0000        2.3407         50.0289        40.1276        
55.0000        35.0000        2.6573         50.0189        37.6205        
55.0000        35.0000        2.9739         50.0143        35.8440        
55.0000        45.0000        3.2464         50.0632        44.4809        
55.0000        45.0000        3.5820         50.0446        42.6647        
55.0000        45.0000        3.9176         50.0297        40.1296        
55.0000        45.0000        4.2354         52.4665        40.0971        
55.0000        45.0000        4.5533         54.2132        40.0969        
55.0000        45.0000        4.8711         55.7848        40.0967        
55.0000        45.0000        5.1889         57.5311        40.0969        
55.0000        45.0000        5.5068         59.9664        40.1215        
55.0000        45.0000        -0.4407        59.9554        42.6627        
55.0000        45.0000        -0.1050        59.9368        44.4796        
55.0000        45.0000        0.2307         59.9075        46.1525        
55.0000        45.0000        0.5664         59.8501        48.0839        
55.0000        45.0000        0.9021         59.6848        50.9285        
55.0000        45.0000        1.1695         57.4081        50.6759        
55.0000        45.0000        1.4370         55.7646        50.6817        
55.0000        45.0000        1.7045         54.2358        50.6814        
55.0000        45.0000        1.9720         52.5921        50.6766        
55.0000        45.0000        2.2395         50.3157        50.9290        
55.0000        45.0000        2.5751         50.1500        48.0849        
55.0000        45.0000        2.9107         50.0923        46.1536        
55.0000        55.0000        3.2888         50.4550        54.3259        
55.0000        55.0000        3.5825         50.4142        52.8359        
55.0000        55.0000        3.8762         50.3785        50.8321        
55.0000        55.0000        4.2112         52.6300        50.6745        
55.0000        55.0000        4.5461         54.2751        50.6811        
55.0000        55.0000        4.8810         55.7353        50.6813        
55.0000        55.0000        5.2160         57.3831        50.6747        
55.0000        55.0000        5.5509         59.6018        50.8106        
55.0000        55.0000        -0.4394        59.5853        52.8449        
55.0000        55.0000        -0.1465        59.5443        54.3297        
55.0000        55.0000        0.1465         59.5443        55.6703        
55.0000        55.0000        0.4394         59.5845        57.1547        
55.0000        55.0000        0.7323         59.6305        59.1613        
55.0000        55.0000        1.0674         57.3820        59.3249        
55.0000        55.0000        1.4025         55.7342        59.3204        
55.0000        55.0000        1.7376         54.2729        59.3197        
55.0000        55.0000        2.0727         52.6268        59.3248        
55.0000        55.0000        2.4078         50.3801        59.1730        
55.0000        55.0000        2.7014         50.4147        57.1595        
55.0000        55.0000        2.9951         50.4545        55.6705        
55.0000        65.0000        3.3728         50.0924        63.8444        
55.0000        65.0000        3.7086         50.1502        61.9119        
55.0000        65.0000        4.0444         50.4278        59.2055        
55.0000        65.0000        4.3118         52.5963        59.3245        
55.0000        65.0000        4.5792         54.2387        59.3184        
55.0000        65.0000        4.8466         55.7672        59.3182        
55.0000        65.0000        5.1140         57.4108        59.3237        
55.0000        65.0000        5.3814         59.6850        59.0747        
55.0000        65.0000        -0.5661        59.8501        61.9177        
55.0000        65.0000        -0.2305        59.9076        63.8484        
55.0000        65.0000        0.1051         59.9367        65.5210        
55.0000        65.0000        0.4408         59.9554        67.3376        
55.0000        65.0000        0.7764         59.9686        69.8763        
55.0000        65.0000        1.0942         57.5310        69.9028        
55.0000        65.0000        1.4121         55.7849        69.9034        
55.0000        65.0000        1.7299         54.2132        69.9031        
55.0000        65.0000        2.0477         52.4664        69.9031        
55.0000        65.0000        2.3656         50.0357        69.8797        
55.0000        65.0000        2.7013         50.0446        67.3345        
55.0000        65.0000        3.0371         50.0632        65.5178        
55.0000        75.0000        3.3093         50.0143        74.1560        
55.0000        75.0000        3.6259         50.0188        72.3796        
55.0000        75.0000        3.9425         50.0289        69.8726        
55.0000        75.0000        4.2504         52.4624        69.9031        
55.0000        75.0000        4.5584         54.2090        69.9034        
55.0000        75.0000        4.8664         55.7912        69.9033        
55.0000        75.0000        5.1744         57.5379        69.9031        
55.0000        75.0000        5.4823         59.9711        69.8728        
55.0000        75.0000        -0.4843        59.9812        72.3797        
55.0000        75.0000        -0.1677        59.9857        74.1561        
55.0000        75.0000        0.1489         59.9884        75.7484        
55.0000        75.0000        0.4655         59.9908        77.5069        
55.0000        75.0000        0.7821         59.9929        79.9589        
55.0000        75.0000        1.0976         57.5424        79.9653        
55.0000        75.0000        1.4131         55.7898        79.9653        
55.0000        75.0000        1.7285         54.2102        79.9653        
55.0000        75.0000        2.0440         52.4576        79.9653        
55.0000        75.0000        2.3595         50.0083        79.9606        
55.0000        75.0000        2.6761         50.0092        77.5069        
55.0000        75.0000        2.9927         50.0116        75.7483        
55.0000        85.0000        3.3021         50.0044        84.1915        
55.0000        85.0000        3.6169         50.0053        82.4295        
55.0000        85.0000        3.9317         50.0069        79.9595        
55.0000        85.0000        4.2440         52.4527        79.9653        
55.0000        85.0000        4.5563         54.2075        79.9654        
55.0000        85.0000        4.8685         55.7925        79.9654        
55.0000        85.0000        5.1808         57.5473        79.9653        
55.0000        85.0000        5.4931         59.9931        79.9593        
55.0000        85.0000        -0.4753        59.9947        82.4295        
55.0000        85.0000        -0.1605        59.9956        84.1915        
55.0000        85.0000        0.1544         59.9962        85.7775        
55.0000        85.0000        0.4692         59.9968        87.5333        
55.0000        85.0000        0.7841         59.9973        89.9835        
55.0000        85.0000        1.0988         57.5451        89.9851        
55.0000        85.0000        1.4134         55.7909        89.9851        
55.0000        85.0000        1.7281         54.2091        89.9851        
55.0000        85.0000        2.0428         52.4549        89.9851        
55.0000        85.0000        2.3575         50.0029        89.9837        
55.0000        85.0000        2.6724         50.0032        87.5333        
55.0000        85.0000        2.9872         50.0038        85.7775        
55.0000        95.0000        3.3000         50.0020        94.2018        
55.0000        95.0000        3.6144         50.0022        92.4434        
55.0000        95.0000        3.9289         50.0026        89.9836        
55.0000        95.0000        4.2423         52.4520        89.9852        
55.0000        95.0000        4.5557         54.2077        89.9853        
55.0000        95.0000        4.8691         55.7923        89.9853        
55.0000        95.0000        5.1825         57.5480        89.9852        
55.0000        95.0000        5.4959         59.9973        89.9835        
55.0000        95.0000        -0.4728        59.9978        92.4434        
55.0000        95.0000        -0.1584        59.9980        94.2018        
55.0000        95.0000        0.1561         59.9981        95.7867        
55.0000        95.0000        0.4706         59.9984        97.5427        
55.0000        95.0000        0.7851         59.9985        99.9951        
55.0000        95.0000        1.0994         57.5467        99.9956        
55.0000        95.0000        1.4136         55.7916        99.9957        
55.0000        95.0000        1.7279         54.2084        99.9957        
55.0000        95.0000        2.0422         52.4533        99.9956        
55.0000        95.0000        2.3565         50.0022        99.9953        
55.0000        95.0000        2.6710         50.0016        97.5427        
55.0000        95.0000        2.9855         50.0019        95.7867        
65.0000        15.0000        3.2977         59.9983        14.2125        
65.0000        15.0000        3.6121         59.9985        12.4564        
65.0000        15.0000        3.9264         59.9987        10.0048        
65.0000        15.0000        4.2407         62.4514        10.0041        
65.0000        15.0000        4.5550         64.2069        10.0040        
65.0000        15.0000        4.8692         65.7901        10.0038        
65.0000        15.0000        5.1835         67.5451        10.0037        
65.0000        15.0000        5.4978         69.9960        10.0038        
65.0000        15.0000        -0.4708        69.9960        12.4568        
65.0000        15.0000        -0.1563        69.9957        14.2126        
65.0000        15.0000        0.1582         69.9954        15.7969        
65.0000        15.0000        0.4727         69.9949        17.5544        
65.0000        15.0000        0.7873         69.9940        20.0121        
65.0000        15.0000        1.1008         67.5461        20.0120        
65.0000        15.0000        1.4143         65.7911        20.0126        
65.0000        15.0000        1.7278         64.2065        20.0131        
65.0000        15.0000        2.0413         62.4500        20.0138        
65.0000        15.0000        2.3548         59.9978        20.0162        
65.0000        15.0000        2.6691         59.9979        17.5565        
65.0000        15.0000        2.9834         59.9982        15.7977        
65.0000        25.0000        3.2962         59.9965        24.2203        
65.0000        25.0000        3.6106         59.9969        22.4646        
65.0000        25.0000        3.9251         59.9975        20.0165        
65.0000        25.0000        4.2398         62.4507        20.0139        
65.0000        25.0000        4.5544         64.2057        20.0133        
65.0000        25.0000        4.8691         65.7881        20.0128        
65.0000        25.0000        5.1838         67.5425        20.0122        
65.0000        25.0000        5.4985         69.9927        20.0121        
65.0000        25.0000        -0.4699        69.9929        22.4644        
65.0000        25.0000        -0.1551        69.9919        24.2196        
65.0000        25.0000        0.1597         69.9907        25.8040        
65.0000        25.0000        0.4745         69.9892        27.5629        
65.0000        25.0000        0.7894         69.9865        30.0261        
65.0000        25.0000        1.1021         67.5444        30.0247        
65.0000        25.0000        1.4147         65.7908        30.0265        
65.0000        25.0000        1.7274         64.2058        30.0283        
65.0000        25.0000        2.0401         62.4488        30.0306        
65.0000        25.0000        2.3528         59.9947        30.0393        
65.0000        25.0000        2.6673         59.9949        27.5696        
65.0000        25.0000        2.9817         59.9958        25.8068        
65.0000        35.0000        3.2921         59.9887        34.2398        
65.0000        35.0000        3.6073         59.9909        32.4827        
65.0000        35.0000        3.9224         59.9937        30.0399        
65.0000        35.0000        4.2377         62.4465        30.0308        
65.0000        35.0000        4.5530         64.2009        30.0284        
65.0000        35.0000        4.8683         65.7819        30.0266        
65.0000        35.0000        5.1836         67.5351        30.0248        
65.0000        35.0000        5.4990         69.9860        30.0252        
65.0000        35.0000        -0.4687        69.9832        32.4771        
65.0000        35.0000        -0.1531        69.9803        34.2316        
65.0000        35.0000        0.1625         69.9769        35.8159        
65.0000        35.0000        0.4781         69.9724        37.5765        
65.0000        35.0000        0.7937         69.9632        40.0457        
65.0000        35.0000        1.1043         67.5412        40.0460        
65.0000        35.0000        1.4149         65.7942        40.0527        
65.0000        35.0000        1.7255         64.2108        40.0601        
65.0000        35.0000        2.0361         62.4538        40.0711        
65.0000        35.0000        2.3467         59.9713        40.1247        
65.0000        35.0000        2.6619         59.9814        37.6109        
65.0000        35.0000        2.9770         59.9858        35.8328        
65.0000        45.0000        3.2793         59.9391        44.2985        
65.0000        45.0000        3.5957         59.9564        42.5378        
65.0000        45.0000        3.9121         59.9742        40.1212        
65.0000        45.0000        4.2295         62.4157        40.0712        
65.0000        45.0000        4.5468         64.1745        40.0604        
65.0000        45.0000        4.8641         65.7564        40.0529        
65.0000        45.0000        5.1814         67.5104        40.0462        
65.0000        45.0000        5.4988         69.9633        40.0459        
65.0000        45.0000        -0.4679        69.9553        42.4963        
65.0000        45.0000        -0.1513        69.9477        44.2458        
65.0000        45.0000        0.1653         69.9395        45.8240        
65.0000        45.0000        0.4819         69.9296        47.5781        
65.0000        45.0000        0.7984         69.9149        50.0445        
65.0000        45.0000        1.1048         67.5386        50.0471        
65.0000        45.0000        1.4111         65.8153        50.0619        
65.0000        45.0000        1.7174         64.2494        50.0825        
65.0000        45.0000        2.0238         62.5064        50.1233        
65.0000        45.0000        2.3301         59.7084        50.5754        
65.0000        45.0000        2.6465         59.8619        47.7743        
65.0000        45.0000        2.9629         59.9129        45.9188        
65.0000        55.0000        3.2866         59.5463        54.2033        
65.0000        55.0000        3.5728         59.5978        52.5143        
65.0000        55.0000        3.8590         59.7941        50.4720        
65.0000        55.0000        4.1859         62.1721        50.1347        
65.0000        55.0000        4.5127         64.0058        50.0871        
65.0000        55.0000        4.8396         65.6313        50.0639        
65.0000        55.0000        5.1664         67.4169        50.0481        
65.0000        55.0000        5.4933         69.9129        50.0427        
65.0000        55.0000        -0.4740        69.9073        52.4827        
65.0000        55.0000        -0.1581        69.9051        54.2182        
65.0000        55.0000        0.1579         69.9051        55.7808        
65.0000        55.0000        0.4738         69.9072        57.5161        
65.0000        55.0000        0.7897         69.9139        59.9563        
65.0000        55.0000        1.1174         67.4130        59.9519        
65.0000        55.0000        1.4450         65.6240        59.9360        
65.0000        55.0000        1.7727         63.9943        59.9129        
65.0000        55.0000        2.1004         62.1525        59.8643        
65.0000        55.0000        2.4281         59.8156        59.5450        
65.0000        55.0000        2.7143         59.5964        57.4608        
65.0000        55.0000        3.0005         59.5457        55.7750        
65.0000        65.0000        3.3204         59.9127        64.0807        
65.0000        65.0000        3.6369         59.8616        62.2243        
65.0000        65.0000        3.9534         59.8559        59.5770        
65.0000        65.0000        4.2597         62.5075        59.8758        
65.0000        65.0000        4.5659         64.2503        59.9174        
65.0000        65.0000        4.8722         65.8159        59.9382        
65.0000        65.0000        5.1785         67.5391        59.9528        
65.0000        65.0000        5.4848         69.9148        59.9553        
65.0000        65.0000        -0.4819        69.9296        62.4220        
65.0000        65.0000        -0.1653        69.9395        64.1761        
65.0000        65.0000        0.1513         69.9477        65.7543        
65.0000        65.0000        0.4679         69.9553        67.5037        
65.0000        65.0000        0.7844         69.9639        69.9532        
65.0000        65.0000        1.1017         67.5107        69.9538        
65.0000        65.0000        1.4190         65.7568        69.9470        
65.0000        65.0000        1.7363         64.1750        69.9397        
65.0000        65.0000        2.0536         62.4167        69.9288        
65.0000        65.0000        2.3708         59.9766        69.8822        
65.0000        65.0000        2.6874         59.9564        67.4628        
65.0000        65.0000        3.0039         59.9393        65.7015        
65.0000        75.0000        3.3061         59.9858        74.1674        
65.0000        75.0000        3.6213         59.9813        72.3892        
65.0000        75.0000        3.9364         59.9712        69.8754        
65.0000        75.0000        4.2471         62.4539        69.9292        
65.0000        75.0000        4.5577         64.2109        69.9400        
65.0000        75.0000        4.8683         65.7942        69.9474        
65.0000        75.0000        5.1789         67.5413        69.9539        
65.0000        75.0000        5.4895         69.9633        69.9541        
65.0000        75.0000        -0.4781        69.9724        72.4236        
65.0000        75.0000        -0.1625        69.9769        74.1842        
65.0000        75.0000        0.1531         69.9803        75.7685        
65.0000        75.0000        0.4687         69.9831        77.5231        
65.0000        75.0000        0.7843         69.9862        79.9745        
65.0000        75.0000        1.0996         67.5350        79.9752        
65.0000        75.0000        1.4148         65.7820        79.9734        
65.0000        75.0000        1.7301         64.2011        79.9715        
65.0000        75.0000        2.0454         62.4469        79.9692        
65.0000        75.0000        2.3607         59.9946        79.9606        
65.0000        75.0000        2.6758         59.9909        77.5177        
65.0000        75.0000        2.9910         59.9887        75.7605        
65.0000        85.0000        3.3014         59.9958        84.1933        
65.0000        85.0000        3.6159         59.9948        82.4304        
65.0000        85.0000        3.9303         59.9932        79.9594        
65.0000        85.0000        4.2430         62.4488        79.9694        
65.0000        85.0000        4.5557         64.2058        79.9717        
65.0000        85.0000        4.8684         65.7908        79.9735        
65.0000        85.0000        5.1811         67.5445        79.9752        
65.0000        85.0000        5.4938         69.9853        79.9750        
65.0000        85.0000        -0.4745        69.9892        82.4371        
65.0000        85.0000        -0.1597        69.9907        84.1960        
65.0000        85.0000        0.1551         69.9919        85.7804        
65.0000        85.0000        0.4699         69.9929        87.5356        
65.0000        85.0000        0.7847         69.9940        89.9872        
65.0000        85.0000        1.0994         67.5426        89.9879        
65.0000        85.0000        1.4140         65.7882        89.9874        
65.0000        85.0000        1.7287         64.2059        89.9868        
65.0000        85.0000        2.0434         62.4509        89.9862        
65.0000        85.0000        2.3580         59.9982        89.9837        
65.0000        85.0000        2.6725         59.9969        87.5356        
65.0000        85.0000        2.9870         59.9963        85.7799        
65.0000        95.0000        3.2997         59.9982        94.2023        
65.0000        95.0000        3.6141         59.9979        92.4435        
65.0000        95.0000        3.9284         59.9974        89.9836        
65.0000        95.0000        4.2419         62.4500        89.9862        
65.0000        95.0000        4.5554         64.2065        89.9869        
65.0000        95.0000        4.8689         65.7911        89.9874        
65.0000        95.0000        5.1824         67.5461        89.9880        
65.0000        95.0000        5.4959         69.9932        89.9878        
65.0000        95.0000        -0.4727        69.9949        92.4456        
65.0000        95.0000        -0.1582        69.9954        94.2031        
