X0             Y0             Theta          X              Y              
35.0000        95.0000        1.0993         37.5485        99.9986        
35.0000        95.0000        1.4135         35.7927        99.9987        
35.0000        95.0000        1.7277         34.2090        99.9988        
35.0000        95.0000        2.0419         32.4535        99.9990        
35.0000        95.0000        2.3561         30.0018        99.9990        
35.0000        95.0000        2.6704         30.0018        97.5463        
35.0000        95.0000        2.9847         30.0019        95.7907        
45.0000        15.0000        3.2984         40.0018        14.2098        
45.0000        15.0000        3.6127         40.0016        12.4541        
45.0000        15.0000        3.9270         40.0014        10.0016        
45.0000        15.0000        4.2412         42.4535        10.0016        
45.0000        15.0000        4.5554         44.2088        10.0016        
45.0000        15.0000        4.8696         45.7924        10.0017        
45.0000        15.0000        5.1838         47.5480        10.0016        
45.0000        15.0000        5.4980         50.0003        10.0018        
45.0000        15.0000        -0.4709        50.0006        12.4540        
45.0000        15.0000        -0.1567        50.0007        14.2098        
45.0000        15.0000        0.1575         50.0007        15.7941        
45.0000        15.0000        0.4717         50.0008        17.5509        
45.0000        15.0000        0.7859         50.0010        20.0061        
45.0000        15.0000        1.0998         47.5487        20.0055        
45.0000        15.0000        1.4138         45.7926        20.0052        
45.0000        15.0000        1.7277         44.2083        20.0051        
45.0000        15.0000        2.0416         42.4528        20.0048        
45.0000        15.0000        2.3555         40.0027        20.0046        
45.0000        15.0000        2.6698         40.0021        17.5500        
45.0000        15.0000        2.9841         40.0019        15.7937        
45.0000        25.0000        3.2979         40.0034        24.2126        
45.0000        25.0000        3.6123         40.0030        22.4571        
45.0000        25.0000        3.9267         40.0024        20.0051        
45.0000        25.0000        4.2411         42.4545        20.0050        
45.0000        25.0000        4.5554         44.2095        20.0051        
45.0000        25.0000        4.8698         45.7927        20.0054        
45.0000        25.0000        5.1841         47.5479        20.0057        
45.0000        25.0000        5.4985         50.0005        20.0063        
45.0000        25.0000        -0.4704        50.0012        22.4568        
45.0000        25.0000        -0.1562        50.0014        24.2126        
45.0000        25.0000        0.1581         50.0017        25.7975        
45.0000        25.0000        0.4724         50.0020        27.5559        
45.0000        25.0000        0.7867         50.0028        30.0151        
45.0000        25.0000        1.1003         47.5495        30.0123        
45.0000        25.0000        1.4139         45.7930        30.0113        
45.0000        25.0000        1.7274         44.2086        30.0107        
45.0000        25.0000        2.0410         42.4536        30.0098        
45.0000        25.0000        2.3546         40.0071        30.0095        
45.0000        25.0000        2.6691         40.0045        27.5535        
45.0000        25.0000        2.9835         40.0039        25.7966        
45.0000        35.0000        3.2974         40.0083        34.2158        
45.0000        35.0000        3.6122         40.0070        32.4599        
45.0000        35.0000        3.9270         40.0056        30.0134        
45.0000        35.0000        4.2415         42.4597        30.0100        
45.0000        35.0000        4.5560         44.2134        30.0108        
45.0000        35.0000        4.8705         45.7955        30.0116        
45.0000        35.0000        5.1850         47.5501        30.0125        
45.0000        35.0000        5.4995         50.0014        30.0152        
45.0000        35.0000        -0.4691        50.0038        32.4637        
45.0000        35.0000        -0.1546        50.0049        34.2200        
45.0000        35.0000        0.1599         50.0061        35.8074        
45.0000        35.0000        0.4744         50.0082        37.5719        
45.0000        35.0000        0.7889         50.0093        40.0448        
45.0000        35.0000        1.1018         47.5482        40.0284        
45.0000        35.0000        1.4146         45.7913        40.0240        
45.0000        35.0000        1.7274         44.2072        40.0208        
45.0000        35.0000        2.0402         42.4546        40.0180        
45.0000        35.0000        2.3530         40.0151        40.0165        
45.0000        35.0000        2.6678         40.0114        37.5577        
45.0000        35.0000        2.9826         40.0096        35.8001        
45.0000        45.0000        3.2966         40.0214        44.2220        
45.0000        45.0000        3.6117         40.0183        42.4690        
45.0000        45.0000        3.9267         40.0146        40.0171        
45.0000        45.0000        4.2421         42.4678        40.0182        
45.0000        45.0000        4.5575         44.2226        40.0210        
45.0000        45.0000        4.8729         45.8056        40.0240        
45.0000        45.0000        5.1883         47.5622        40.0286        
45.0000        45.0000        5.5036         50.0110        40.0455        
45.0000        45.0000        -0.4650        50.0206        42.4810        
45.0000        45.0000        -0.1505        50.0296        44.2372        
45.0000        45.0000        0.1640         50.0424        45.8344        
45.0000        45.0000        0.4785         50.0663        47.6279        
45.0000        45.0000        0.7930         50.1335        50.2122        
45.0000        45.0000        1.1047         47.5385        50.0459        
45.0000        45.0000        1.4164         45.7831        50.0305        
45.0000        45.0000        1.7280         44.2037        50.0227        
45.0000        45.0000        2.0397         42.4583        50.0171        
45.0000        45.0000        2.3514         40.0335        50.0146        
45.0000        45.0000        2.6665         40.0282        47.5577        
45.0000        45.0000        2.9815         40.0244        45.8033        
45.0000        55.0000        3.2990         40.0376        54.2122        
45.0000        55.0000        3.6140         40.0366        52.4640        
45.0000        55.0000        3.9289         40.0335        50.0146        
45.0000        55.0000        4.2486         42.5079        50.0175        
45.0000        55.0000        4.5683         44.2780        50.0231        
45.0000        55.0000        4.8880         45.8819        50.0313        
45.0000        55.0000        5.2078         47.6758        50.0475        
45.0000        55.0000        5.5275         50.1065        50.1805        
45.0000        55.0000        -0.4534        50.2020        52.4651        
45.0000        55.0000        -0.1511        50.2290        54.2036        
45.0000        55.0000        0.1511         50.2293        55.7964        
45.0000        55.0000        0.4534         50.2020        57.5349        
45.0000        55.0000        0.7557         50.1234        59.7977        
45.0000        55.0000        1.0754         47.6760        59.9526        
45.0000        55.0000        1.3951         45.8820        59.9687        
45.0000        55.0000        1.7148         44.2782        59.9769        
45.0000        55.0000        2.0345         42.5081        59.9826        
45.0000        55.0000        2.3542         40.0345        59.9859        
45.0000        55.0000        2.6692         40.0366        57.5364        
45.0000        55.0000        2.9841         40.0376        55.7881        
45.0000        65.0000        3.3016         40.0245        64.1973        
45.0000        65.0000        3.6167         40.0282        62.4427        
45.0000        65.0000        3.9318         40.0334        59.9855        
45.0000        65.0000        4.2435         42.4584        59.9828        
45.0000        65.0000        4.5552         44.2039        59.9772        
45.0000        65.0000        4.8669         45.7836        59.9694        
45.0000        65.0000        5.1786         47.5392        59.9542        
45.0000        65.0000        5.4903         50.1335        59.7892        
45.0000        65.0000        -0.4784        50.0663        62.3729        
45.0000        65.0000        -0.1639        50.0423        64.1661        
45.0000        65.0000        0.1506         50.0296        65.7631        
45.0000        65.0000        0.4651         50.0206        67.5192        
45.0000        65.0000        0.7795         50.0123        69.9530        
45.0000        65.0000        1.0949         47.5625        69.9714        
45.0000        65.0000        1.4102         45.8060        69.9759        
45.0000        65.0000        1.7255         44.2234        69.9790        
45.0000        65.0000        2.0409         42.4690        69.9818        
45.0000        65.0000        2.3562         40.0202        69.9837        
45.0000        65.0000        2.6713         40.0183        67.5323        
45.0000        65.0000        2.9864         40.0215        65.7787        
45.0000        75.0000        3.3006         40.0096        74.1999        
45.0000        75.0000        3.6154         40.0114        72.4423        
45.0000        75.0000        3.9301         40.0145        69.9831        
45.0000        75.0000        4.2430         42.4547        69.9820        
45.0000        75.0000        4.5558         44.2073        69.9792        
45.0000        75.0000        4.8686         45.7914        69.9760        
45.0000        75.0000        5.1815         47.5483        69.9717        
45.0000        75.0000        5.4943         50.0093        69.9552        
45.0000        75.0000        -0.4744        50.0081        72.4282        
45.0000        75.0000        -0.1599        50.0061        74.1925        
45.0000        75.0000        0.1546         50.0049        75.7798        
45.0000        75.0000        0.4691         50.0039        77.5358        
45.0000        75.0000        0.7835         50.0028        79.9843        
45.0000        75.0000        1.0981         47.5506        79.9875        
45.0000        75.0000        1.4126         45.7958        79.9885        
45.0000        75.0000        1.7271         44.2136        79.9892        
45.0000        75.0000        2.0417         42.4598        79.9900        
45.0000        75.0000        2.3562         40.0172        79.9906        
45.0000        75.0000        2.6710         40.0070        77.5401        
45.0000        75.0000        2.9858         40.0083        75.7842        
45.0000        85.0000        3.2997         40.0039        84.2034        
45.0000        85.0000        3.6141         40.0045        82.4465        
45.0000        85.0000        3.9286         40.0056        79.9909        
45.0000        85.0000        4.2421         42.4536        79.9902        
45.0000        85.0000        4.5557         44.2086        79.9893        
45.0000        85.0000        4.8693         45.7930        79.9887        
45.0000        85.0000        5.1829         47.5495        79.9877        
45.0000        85.0000        5.4965         50.0019        79.9849        
45.0000        85.0000        -0.4724        50.0020        82.4441        
45.0000        85.0000        -0.1581        50.0017        84.2025        
45.0000        85.0000        0.1562         50.0014        85.7874        
45.0000        85.0000        0.4704         50.0012        87.5432        
45.0000        85.0000        0.7847         50.0009        89.9922        
45.0000        85.0000        1.0991         47.5479        89.9943        
45.0000        85.0000        1.4134         45.7927        89.9946        
45.0000        85.0000        1.7277         44.2095        89.9949        
45.0000        85.0000        2.0421         42.4545        89.9950        
45.0000        85.0000        2.3564         40.0026        89.9952        
45.0000        85.0000        2.6709         40.0030        87.5429        
45.0000        85.0000        2.9853         40.0034        85.7874        
45.0000        95.0000        3.2991         40.0019        94.2063        
45.0000        95.0000        3.6134         40.0021        92.4500        
45.0000        95.0000        3.9277         40.0024        89.9961        
45.0000        95.0000        4.2416         42.4527        89.9953        
45.0000        95.0000        4.5555         44.2083        89.9949        
45.0000        95.0000        4.8694         45.7925        89.9948        
45.0000        95.0000        5.1833         47.5486        89.9945        
45.0000        95.0000        5.4973         50.0006        89.9937        
45.0000        95.0000        -0.4717        50.0008        92.4490        
45.0000        95.0000        -0.1575        50.0007        94.2059        
45.0000        95.0000        0.1567         50.0007        95.7902        
45.0000        95.0000        0.4710         50.0005        97.5461        
45.0000        95.0000        0.7852         50.0005        99.9978        
45.0000        95.0000        1.0994         47.5479        99.9983        
45.0000        95.0000        1.4136         45.7923        99.9983        
45.0000        95.0000        1.7278         44.2088        99.9983        
45.0000        95.0000        2.0420         42.4535        99.9984        
45.0000        95.0000        2.3562         40.0016        99.9986        
45.0000        95.0000        2.6705         40.0016        97.5459        
45.0000        95.0000        2.9848         40.0018        95.7902        
55.0000        15.0000        3.2983         50.0007        14.2099        
55.0000        15.0000        3.6126         50.0007        12.4541        
55.0000        15.0000        3.9269         50.0007        10.0021        
55.0000        15.0000        4.2411         52.4530        10.0018        
55.0000        15.0000        4.5553         54.2084        10.0017        
55.0000        15.0000        4.8695         55.7919        10.0018        
55.0000        15.0000        5.1837         57.5473        10.0018        
55.0000        15.0000        5.4979         59.9986        10.0019        
55.0000        15.0000        -0.4710        59.9993        12.4544        
55.0000        15.0000        -0.1567        59.9992        14.2102        
55.0000        15.0000        0.1576         59.9992        15.7944        
55.0000        15.0000        0.4719         59.9990        17.5511        
55.0000        15.0000        0.7861         59.9989        20.0061        
55.0000        15.0000        1.1000         57.5477        20.0059        
55.0000        15.0000        1.4139         55.7920        20.0059        
55.0000        15.0000        1.7278         54.2077        20.0059        
55.0000        15.0000        2.0416         52.4518        20.0060        
55.0000        15.0000        2.3555         50.0026        20.0062        
55.0000        15.0000        2.6698         50.0010        17.5507        
55.0000        15.0000        2.9841         50.0009        15.7941        
55.0000        25.0000        3.2976         50.0017        24.2137        
55.0000        25.0000        3.6121         50.0013        22.4580        
55.0000        25.0000        3.9265         50.0011        20.0067        
55.0000        25.0000        4.2408         52.4535        20.0060        
55.0000        25.0000        4.5552         54.2085        20.0060        
55.0000        25.0000        4.8696         55.7915        20.0060        
55.0000        25.0000        5.1839         57.5465        20.0060        
55.0000        25.0000        5.4983         59.9988        20.0063        
55.0000        25.0000        -0.4705        59.9987        22.4580        
55.0000        25.0000        -0.1560        59.9983        24.2137        
55.0000        25.0000        0.1584         59.9981        25.7984        
55.0000        25.0000        0.4728         59.9978        27.5565        
55.0000        25.0000        0.7872         59.9971        30.0156        
55.0000        25.0000        1.1007         57.5478        30.0141        
55.0000        25.0000        1.4141         55.7922        30.0141        
55.0000        25.0000        1.7275         54.2077        30.0141        
55.0000        25.0000        2.0409         52.4522        30.0140        
55.0000        25.0000        2.3544         50.0030        30.0155        
55.0000        25.0000        2.6688         50.0022        27.5565        
55.0000        25.0000        2.9832         50.0019        25.7983        
55.0000        35.0000        3.2955         50.0050        34.2252        
55.0000        35.0000        3.6106         50.0039        32.4683        
55.0000        35.0000        3.9257         50.0029        30.0158        
55.0000        35.0000        4.2404         52.4549        30.0142        
55.0000        35.0000        4.5551         54.2090        30.0143        
55.0000        35.0000        4.8697         55.7909        30.0143        
55.0000        35.0000        5.1844         57.5450        30.0141        
55.0000        35.0000        5.4990         59.9967        30.0155        
55.0000        35.0000        -0.4690        59.9960        32.4682        
55.0000        35.0000        -0.1539        59.9950        34.2251        
55.0000        35.0000        0.1612         59.9937        35.8122        
55.0000        35.0000        0.4764         59.9917        37.5757        
55.0000        35.0000        0.7915         59.9870        40.0482        
55.0000        35.0000        1.1032         57.5450        40.0404        
55.0000        35.0000        1.4149         55.7921        40.0407        
55.0000        35.0000        1.7267         54.2079        40.0407        
55.0000        35.0000        2.0384         52.4550        40.0404        
55.0000        35.0000        2.3501         50.0130        40.0484        
55.0000        35.0000        2.6652         50.0083        37.5757        
55.0000        35.0000        2.9804         50.0063        35.8122        
55.0000        45.0000        3.2774         50.0302        44.3208        
55.0000        45.0000        3.6005         50.0210        42.5396        
55.0000        45.0000        3.9237         50.0137        40.0477        
55.0000        45.0000        4.2392         52.4605        40.0405        
55.0000        45.0000        4.5546         54.2111        40.0407        
55.0000        45.0000        4.8701         55.7888        40.0408        
55.0000        45.0000        5.1856         57.5395        40.0405        
55.0000        45.0000        5.5011         59.9852        40.0468        
55.0000        45.0000        -0.4590        59.9791        42.5395        
55.0000        45.0000        -0.1359        59.9698        44.3206        
55.0000        45.0000        0.1872         59.9565        45.9390        
55.0000        45.0000        0.5103         59.9312        47.7605        
55.0000        45.0000        0.8334         59.8620        50.3530        
55.0000        45.0000        1.1284         57.5266        50.3333        
55.0000        45.0000        1.4233         55.7942        50.3448        
55.0000        45.0000        1.7182         54.2064        50.3448        
55.0000        45.0000        2.0131         52.4743        50.3325        
55.0000        45.0000        2.3080         50.1561        50.3348        
55.0000        45.0000        2.6312         50.0688        47.7610        
55.0000        45.0000        2.9543         50.0435        45.9393        
55.0000        55.0000        3.2940         50.2299        54.2674        
55.0000        55.0000        3.6003         50.2056        52.6321        
55.0000        55.0000        3.9067         50.1457        50.3408        
55.0000        55.0000        4.2288         52.5481        50.3312        
55.0000        55.0000        4.5509         54.2416        50.3438        
55.0000        55.0000        4.8731         55.7547        50.3437        
55.0000        55.0000        5.1952         57.4471        50.3315        
55.0000        55.0000        5.5173         59.8492        50.3366        
55.0000        55.0000        -0.4597        59.7945        52.6265        
55.0000        55.0000        -0.1535        59.7701        54.2621        
55.0000        55.0000        0.1527         59.7703        55.7342        
55.0000        55.0000        0.4589         59.7942        57.3687        
55.0000        55.0000        0.7651         59.8562        59.6555        
55.0000        55.0000        1.0871         57.4521        59.6674        
55.0000        55.0000        1.4090         55.7599        59.6566        
55.0000        55.0000        1.7310         54.2476        59.6564        
55.0000        55.0000        2.0530         52.5574        59.6669        
55.0000        55.0000        2.3749         50.1788        59.6729        
55.0000        55.0000        2.6813         50.2054        57.3773        
55.0000        55.0000        2.9876         50.2292        55.7403        
55.0000        65.0000        3.3289         50.0437        64.0606        
55.0000        65.0000        3.6520         50.0688        62.2389        
55.0000        65.0000        3.9751         50.1516        59.6610        
55.0000        65.0000        4.2701         52.4744        59.6676        
55.0000        65.0000        4.5650         54.2064        59.6552        
55.0000        65.0000        4.8599         55.7943        59.6546        
55.0000        65.0000        5.1548         57.5260        59.6681        
55.0000        65.0000        5.4497         59.8617        59.6467        
55.0000        65.0000        -0.5103        59.9313        62.2397        
55.0000        65.0000        -0.1872        59.9565        64.0614        
55.0000        65.0000        0.1360         59.9697        65.6800        
55.0000        65.0000        0.4591         59.9790        67.4614        
55.0000        65.0000        0.7823         59.9867        69.9518        
55.0000        65.0000        1.0977         57.5383        69.9594        
55.0000        65.0000        1.4132         55.7881        69.9591        
55.0000        65.0000        1.7287         54.2105        69.9592        
55.0000        65.0000        2.0441         52.4599        69.9596        
55.0000        65.0000        2.3596         50.0139        69.9528        
55.0000        65.0000        2.6827         50.0210        67.4600        
55.0000        65.0000        3.0058         50.0301        65.6790        
55.0000        75.0000        3.3028         50.0063        74.1878        
55.0000        75.0000        3.6180         50.0083        72.4243        
55.0000        75.0000        3.9331         50.0130        69.9518        
55.0000        75.0000        4.2448         52.4548        69.9595        
55.0000        75.0000        4.5565         54.2076        69.9594        
55.0000        75.0000        4.8682         55.7916        69.9592        
55.0000        75.0000        5.1798         57.5443        69.9595        
55.0000        75.0000        5.4915         59.9740        69.9555        
55.0000        75.0000        -0.4765        59.9917        72.4235        
55.0000        75.0000        -0.1613        59.9937        74.1873        
55.0000        75.0000        0.1538         59.9949        75.7745        
55.0000        75.0000        0.4690         59.9960        77.5315        
55.0000        75.0000        0.7842         59.9971        79.9842        
55.0000        75.0000        1.0988         57.5451        79.9858        
55.0000        75.0000        1.4135         55.7909        79.9857        
55.0000        75.0000        1.7281         54.2091        79.9857        
55.0000        75.0000        2.0428         52.4549        79.9858        
55.0000        75.0000        2.3574         50.0031        79.9845        
55.0000        75.0000        2.6726         50.0039        77.5317        
55.0000        75.0000        2.9877         50.0050        75.7748        
55.0000        85.0000        3.3000         50.0019        84.2016        
55.0000        85.0000        3.6144         50.0023        82.4436        
55.0000        85.0000        3.9288         50.0030        79.9847        
55.0000        85.0000        4.2422         52.4522        79.9860        
55.0000        85.0000        4.5557         54.2077        79.9859        
55.0000        85.0000        4.8691         55.7923        79.9859        
55.0000        85.0000        5.1825         57.5479        79.9858        
55.0000        85.0000        5.4960         59.9970        79.9845        
55.0000        85.0000        -0.4728        59.9977        82.4436        
55.0000        85.0000        -0.1584        59.9981        84.2016        
55.0000        85.0000        0.1560         59.9984        85.7863        
55.0000        85.0000        0.4704         59.9986        87.5419        
55.0000        85.0000        0.7849         59.9989        89.9933        
55.0000        85.0000        1.0992         57.5466        89.9940        
55.0000        85.0000        1.4136         55.7915        89.9940        
55.0000        85.0000        1.7280         54.2085        89.9940        
55.0000        85.0000        2.0424         52.4534        89.9940        
55.0000        85.0000        2.3567         50.0012        89.9937        
55.0000        85.0000        2.6711         50.0014        87.5419        
55.0000        85.0000        2.9856         50.0016        85.7863        
55.0000        95.0000        3.2992         50.0008        94.2056        
55.0000        95.0000        3.6134         50.0009        92.4490        
55.0000        95.0000        3.9277         50.0011        89.9939        
55.0000        95.0000        4.2416         52.4522        89.9940        
55.0000        95.0000        4.5555         54.2080        89.9941        
55.0000        95.0000        4.8694         55.7923        89.9941        
55.0000        95.0000        5.1832         57.5481        89.9941        
55.0000        95.0000        5.4971         59.9974        89.9938        
55.0000        95.0000        -0.4718        59.9990        92.4492        
55.0000        95.0000        -0.1575        59.9991        94.2058        
55.0000        95.0000        0.1567         59.9992        95.7899        
55.0000        95.0000        0.4710         59.9992        97.5456        
55.0000        95.0000        0.7853         59.9993        99.9979        
55.0000        95.0000        1.0995         57.5473        99.9982        
55.0000        95.0000        1.4137         55.7918        99.9983        
55.0000        95.0000        1.7279         54.2082        99.9983        
55.0000        95.0000        2.0421         52.4527        99.9982        
55.0000        95.0000        2.3563         50.0014        99.9981        
55.0000        95.0000        2.6706         50.0007        97.5456        
55.0000        95.0000        2.9849         50.0008        95.7898        
65.0000        15.0000        3.2983         59.9993        14.2098        
65.0000        15.0000        3.6125         59.9994        12.4540        
65.0000        15.0000        3.9267         59.9995        10.0022        
65.0000        15.0000        4.2410         62.4520        10.0016        
65.0000        15.0000        4.5552         64.2076        10.0017        
65.0000        15.0000        4.8694         65.7912        10.0016        
65.0000        15.0000        5.1836         67.5465        10.0016        
65.0000        15.0000        5.4978         69.9984        10.0014        
65.0000        15.0000        -0.4711        69.9984        12.4541        
65.0000        15.0000        -0.1568        69.9982        14.2099        
65.0000        15.0000        0.1575         69.9981        15.7939        
65.0000        15.0000        0.4718         69.9979        17.5503        
65.0000        15.0000        0.7861         69.9976        20.0044        
65.0000        15.0000        1.1000         67.5470        20.0047        
65.0000        15.0000        1.4139         65.7916        20.0049        
65.0000        15.0000        1.7278         64.2074        20.0052        
65.0000        15.0000        2.0418         62.4513        20.0056        
65.0000        15.0000        2.3557         59.9994        20.0063        
65.0000        15.0000        2.6699         59.9992        17.5510        
65.0000        15.0000        2.9841         59.9993        15.7942        
65.0000        25.0000        3.2978         59.9986        24.2126        
65.0000        25.0000        3.6120         59.9988        22.4568        
65.0000        25.0000        3.9263         59.9991        20.0078        
65.0000        25.0000        4.2407         62.4521        20.0057        
65.0000        25.0000        4.5550         64.2073        20.0054        
65.0000        25.0000        4.8693         65.7905        20.0051        
65.0000        25.0000        5.1837         67.5455        20.0050        
65.0000        25.0000        5.4980         69.9974        20.0048        
65.0000        25.0000        -0.4708        69.9971        22.4569        
65.0000        25.0000        -0.1563        69.9966        24.2124        
65.0000        25.0000        0.1581         69.9961        25.7963        
65.0000        25.0000        0.4725         69.9955        27.5530        
65.0000        25.0000        0.7869         69.9944        30.0091        
65.0000        25.0000        1.1005         67.5469        30.0099        
65.0000        25.0000        1.4141         65.7917        30.0106        
65.0000        25.0000        1.7277         64.2072        30.0114        
65.0000        25.0000        2.0413         62.4506        30.0124        
65.0000        25.0000        2.3549         59.9981        30.0151        
65.0000        25.0000        2.6692         59.9980        27.5559        
65.0000        25.0000        2.9835         59.9983        25.7975        
65.0000        35.0000        3.2962         59.9951        34.2199        
65.0000        35.0000        3.6107         59.9962        32.4637        
65.0000        35.0000        3.9252         59.9972        30.0157        
65.0000        35.0000        4.2399         62.4509        30.0125        
65.0000        35.0000        4.5546         64.2061        30.0115        
65.0000        35.0000        4.8692         65.7890        30.0107        
65.0000        35.0000        5.1839         67.5443        30.0100        
65.0000        35.0000        5.4986         69.9828        30.0094        
65.0000        35.0000        -0.4700        69.9931        32.4638        
65.0000        35.0000        -0.1554        69.9918        34.2182        
65.0000        35.0000        0.1593         69.9905        35.8017        
65.0000        35.0000        0.4739         69.9886        37.5587        
65.0000        35.0000        0.7885         69.9855        40.0169        
65.0000        35.0000        1.1014         67.5453        40.0180        
65.0000        35.0000        1.4142         65.7927        40.0208        
65.0000        35.0000        1.7270         64.2087        40.0238        
65.0000        35.0000        2.0399         62.4517        40.0284        
65.0000        35.0000        2.3527         59.9906        40.0449        
65.0000        35.0000        2.6672         59.9918        37.5718        
65.0000        35.0000        2.9817         59.9939        35.8073        
65.0000        45.0000        3.2922         59.9704        44.2368        
65.0000        45.0000        3.6067         59.9794        42.4808        
65.0000        45.0000        3.9211         59.9878        40.0471        
65.0000        45.0000        4.2365         62.4378        40.0285        
65.0000        45.0000        4.5519         64.1944        40.0240        
65.0000        45.0000        4.8673         65.7774        40.0210        
65.0000        45.0000        5.1827         67.5322        40.0182        
65.0000        45.0000        5.4980         69.9848        40.0167        
65.0000        45.0000        -0.4701        69.9817        42.4690        
65.0000        45.0000        -0.1550        69.9786        44.2220        
65.0000        45.0000        0.1601         69.9756        45.8033        
65.0000        45.0000        0.4751         69.9718        47.5577        
65.0000        45.0000        0.7902         69.9666        50.0145        
65.0000        45.0000        1.1019         67.5415        50.0171        
65.0000        45.0000        1.4136         65.7960        50.0228        
65.0000        45.0000        1.7253         64.2163        50.0304        
65.0000        45.0000        2.0371         62.4606        50.0458        
65.0000        45.0000        2.3488         59.8665        50.2113        
65.0000        45.0000        2.6632         59.9338        47.6269        
65.0000        45.0000        2.9777         59.9577        45.8338        
65.0000        55.0000        3.2927         59.7708        54.2036        
65.0000        55.0000        3.5950         59.7977        52.4650        
65.0000        55.0000        3.8973         59.8822        50.1925        
65.0000        55.0000        4.2170         62.3241        50.0476        
65.0000        55.0000        4.5367         64.1180        50.0313        
65.0000        55.0000        4.8564         65.7218        50.0231        
65.0000        55.0000        5.1761         67.4919        50.0174        
65.0000        55.0000        5.4958         69.9658        50.0143        
65.0000        55.0000        -0.4724        69.9633        52.4636        
65.0000        55.0000        -0.1575        69.9624        54.2119        
65.0000        55.0000        0.1574         69.9624        55.7877        
65.0000        55.0000        0.4723         69.9633        57.5358        
65.0000        55.0000        0.7873         69.9666        59.9851        
65.0000        55.0000        1.1070         67.4923        59.9826        
65.0000        55.0000        1.4267         65.7221        59.9769        
65.0000        55.0000        1.7464         64.1182        59.9688        
65.0000        55.0000        2.0662         62.3242        59.9525        
65.0000        55.0000        2.3859         59.8978        59.8229        
65.0000        55.0000        2.6882         59.7977        57.5350        
65.0000        55.0000        2.9905         59.7710        55.7964        
65.0000        65.0000        3.3055         59.9575        64.1661        
65.0000        65.0000        3.6200         59.9338        62.3730        
65.0000        65.0000        3.9344         59.8664        59.7897        
65.0000        65.0000        4.2461         62.4606        59.9542        
65.0000        65.0000        4.5579         64.2163        59.9694        
65.0000        65.0000        4.8696         65.7960        59.9772        
65.0000        65.0000        5.1813         67.5415        59.9829        
65.0000        65.0000        5.4930         69.9662        59.9857        
65.0000        65.0000        -0.4751        69.9718        62.4427        
65.0000        65.0000        -0.1600        69.9755        64.1973        
65.0000        65.0000        0.1552         69.9785        65.7787        
65.0000        65.0000        0.4703         69.9817        67.5323        
65.0000        65.0000        0.7854         69.9854        69.9816        
65.0000        65.0000        1.1007         67.5310        69.9818        
65.0000        65.0000        1.4161         65.7766        69.9790        
65.0000        65.0000        1.7314         64.1940        69.9759        
65.0000        65.0000        2.0467         62.4374        69.9715        
65.0000        65.0000        2.3621         59.9885        69.9541        
65.0000        65.0000        2.6765         59.9794        67.5192        
65.0000        65.0000        2.9910         59.9704        65.7632        
65.0000        75.0000        3.3015         59.9939        74.1925        
65.0000        75.0000        3.6160         59.9918        72.4281        
65.0000        75.0000        3.9305         59.9871        69.9519        
65.0000        75.0000        4.2433         62.4517        69.9715        
65.0000        75.0000        4.5562         64.2087        69.9760        
65.0000        75.0000        4.8690         65.7928        69.9792        
65.0000        75.0000        5.1818         67.5454        69.9820        
65.0000        75.0000        5.4946         69.9850        69.9833        
65.0000        75.0000        -0.4739        69.9887        72.4414        
65.0000        75.0000        -0.1593        69.9905        74.1984        
65.0000        75.0000        0.1554         69.9918        75.7818        
65.0000        75.0000        0.4700         69.9931        77.5362        
65.0000        75.0000        0.7846         69.9944        79.9866        
65.0000        75.0000        1.0993         67.5442        79.9901        
65.0000        75.0000        1.4140         65.7888        79.9891        
65.0000        75.0000        1.7287         64.2058        79.9884        
65.0000        75.0000        2.0434         62.4504        79.9875        
65.0000        75.0000        2.3580         59.9986        79.9848        
65.0000        75.0000        2.6725         59.9961        77.5358        
65.0000        75.0000        2.9870         59.9951        75.7798        
65.0000        85.0000        3.2997         59.9983        84.2025        
65.0000        85.0000        3.6140         59.9979        82.4441        
65.0000        85.0000        3.9282         59.9972        79.9847        
65.0000        85.0000        4.2419         62.4506        79.9876        
65.0000        85.0000        4.5555         64.2071        79.9886        
65.0000        85.0000        4.8691         65.7917        79.9894        
65.0000        85.0000        5.1827         67.5469        79.9901        
65.0000        85.0000        5.4963         69.9928        79.9906        
65.0000        85.0000        -0.4725        69.9955        82.4470        
65.0000        85.0000        -0.1581        69.9961        84.2037        
65.0000        85.0000        0.1563         69.9966        85.7876        
65.0000        85.0000        0.4708         69.9971        87.5431        
65.0000        85.0000        0.7852         69.9976        89.9949        
65.0000        85.0000        1.0995         67.5455        89.9950        
65.0000        85.0000        1.4138         65.7905        89.9949        
65.0000        85.0000        1.7282         64.2073        89.9946        
65.0000        85.0000        2.0425         62.4521        89.9943        
65.0000        85.0000        2.3569         59.9995        89.9937        
65.0000        85.0000        2.6712         59.9988        87.5432        
65.0000        85.0000        2.9854         59.9986        85.7875        
65.0000        95.0000        3.2991         59.9993        94.2059        
65.0000        95.0000        3.6133         59.9992        92.4490        
65.0000        95.0000        3.9275         59.9990        89.9939        
65.0000        95.0000        4.2414         62.4514        89.9945        
65.0000        95.0000        4.5554         64.2075        89.9948        
65.0000        95.0000        4.8693         65.7917        89.9949        
65.0000        95.0000        5.1832         67.5473        89.9953        
65.0000        95.0000        5.4971         69.9973        89.9954        
